boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare061: count=1224, remaining Mloc=1224, Nloc=125994
iteration 7 From poincare072: count=1224, remaining Mloc=1204, Nloc=1968
iteration 7 From poincare060: count=1224, remaining Mloc=1214, Nloc=1968
iteration 7 From poincare039: count=1224, remaining Mloc=1214, Nloc=1968
iteration 7: N = 1968, count=60000, M=60000, prob=1.00000
iteration 8 From poincare034: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare066: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare061: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare022: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare021: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare014: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare015: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare071: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare044: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare078: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare077: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare010: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare017: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare075: count=1224, remaining Mloc=1164, Nloc=984
iteration 8 From poincare013: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare056: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare018: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare033: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare020: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare030: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare005: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare003: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare053: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare011: count=1224, remaining Mloc=1184, Nloc=984
iteration 8 From poincare019: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare037: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare059: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare031: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare008: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare006: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare016: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare027: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare024: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare073: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare057: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare067: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare028: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare064: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare065: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare070: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare025: count=1224, remaining Mloc=1194, Nloc=984
iteration 8 From poincare076: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare062: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare035: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare074: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare068: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare072: count=1224, remaining Mloc=1204, Nloc=984
iteration 8 From poincare060: count=1224, remaining Mloc=1214, Nloc=984
iteration 8 From poincare039: count=1224, remaining Mloc=1214, Nloc=984
iteration 8: N = 984, count=60000, M=60000, prob=1.00000
iteration 9 From poincare034: count=1224, remaining Mloc=1174, Nloc=492
iteration 9 From poincare061: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare066: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare022: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare021: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare015: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare014: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare071: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare044: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare077: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare078: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare010: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare017: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare075: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare013: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare056: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare033: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare018: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare030: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare005: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare020: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare053: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare003: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare011: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare019: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare037: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare031: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare008: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare059: count=1224, remaining Mloc=1184, Nloc=492
iteration 9 From poincare006: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare016: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare027: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare024: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare073: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare057: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare067: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare028: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare065: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare064: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare070: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare025: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare076: count=1224, remaining Mloc=1194, Nloc=492
iteration 9 From poincare062: count=1224, remaining Mloc=1204, Nloc=492
iteration 9 From poincare074: count=1224, remaining Mloc=1204, Nloc=492
iteration 9 From poincare035: count=1224, remaining Mloc=1204, Nloc=492
iteration 9 From poincare068: count=1224, remaining Mloc=1204, Nloc=492
iteration 9 From poincare072: count=1224, remaining Mloc=1204, Nloc=492
iteration 9 From poincare060: count=1224, remaining Mloc=1214, Nloc=492
iteration 9 From poincare039: count=1224, remaining Mloc=1214, Nloc=492
iteration 9: N = 492, count=60000, M=60000, prob=1.00000
iteration 10 From poincare034: count=1224, remaining Mloc=1174, Nloc=246
iteration 10 From poincare061: count=1223, remaining Mloc=1184, Nloc=246
iteration 10 From poincare066: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare022: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare021: count=1223, remaining Mloc=1184, Nloc=246
iteration 10 From poincare014: count=1223, remaining Mloc=1184, Nloc=246
iteration 10 From poincare015: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare071: count=1222, remaining Mloc=1184, Nloc=246
iteration 10 From poincare044: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare077: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare017: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare010: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare078: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare075: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare013: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare056: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare033: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare030: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare018: count=1223, remaining Mloc=1184, Nloc=246
iteration 10 From poincare005: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare020: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare053: count=1222, remaining Mloc=1184, Nloc=246
iteration 10 From poincare003: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare019: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare011: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare031: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare037: count=1223, remaining Mloc=1184, Nloc=246
iteration 10 From poincare008: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare006: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare059: count=1224, remaining Mloc=1184, Nloc=246
iteration 10 From poincare016: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare027: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare024: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare073: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare057: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare067: count=1223, remaining Mloc=1194, Nloc=246
iteration 10 From poincare028: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare065: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare064: count=1223, remaining Mloc=1194, Nloc=246
iteration 10 From poincare070: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare025: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare076: count=1224, remaining Mloc=1194, Nloc=246
iteration 10 From poincare062: count=1222, remaining Mloc=1204, Nloc=246
iteration 10 From poincare074: count=1224, remaining Mloc=1204, Nloc=246
iteration 10 From poincare035: count=1223, remaining Mloc=1204, Nloc=246
iteration 10 From poincare068: count=1224, remaining Mloc=1204, Nloc=246
iteration 10 From poincare072: count=1224, remaining Mloc=1204, Nloc=246
iteration 10 From poincare060: count=1224, remaining Mloc=1214, Nloc=246
iteration 10: N = 246, count=59986, M=60000, prob=0.99977
iteration 10 From poincare039: count=1224, remaining Mloc=1214, Nloc=246
iteration 11 From poincare034: count=1222, remaining Mloc=1154, Nloc=123
iteration 11 From poincare061: count=1223, remaining Mloc=1154, Nloc=123
iteration 11 From poincare066: count=1221, remaining Mloc=1154, Nloc=123
iteration 11 From poincare022: count=1221, remaining Mloc=1154, Nloc=123
iteration 11 From poincare021: count=1218, remaining Mloc=1164, Nloc=123
iteration 11 From poincare014: count=1217, remaining Mloc=1164, Nloc=123
iteration 11 From poincare015: count=1223, remaining Mloc=1164, Nloc=123
iteration 11 From poincare071: count=1224, remaining Mloc=1164, Nloc=123
iteration 11 From poincare044: count=1222, remaining Mloc=1164, Nloc=123
iteration 11 From poincare017: count=1219, remaining Mloc=1164, Nloc=123
iteration 11 From poincare077: count=1221, remaining Mloc=1164, Nloc=123
iteration 11 From poincare010: count=1221, remaining Mloc=1164, Nloc=123
iteration 11 From poincare078: count=1219, remaining Mloc=1164, Nloc=123
iteration 11 From poincare075: count=1219, remaining Mloc=1164, Nloc=123
iteration 11 From poincare013: count=1220, remaining Mloc=1164, Nloc=123
iteration 11 From poincare056: count=1222, remaining Mloc=1164, Nloc=123
iteration 11 From poincare030: count=1224, remaining Mloc=1164, Nloc=123
iteration 11 From poincare033: count=1221, remaining Mloc=1164, Nloc=123
iteration 11 From poincare018: count=1220, remaining Mloc=1164, Nloc=123
iteration 11 From poincare005: count=1223, remaining Mloc=1164, Nloc=123
iteration 11 From poincare020: count=1220, remaining Mloc=1164, Nloc=123
iteration 11 From poincare053: count=1224, remaining Mloc=1164, Nloc=123
iteration 11 From poincare003: count=1221, remaining Mloc=1164, Nloc=123
iteration 11 From poincare019: count=1220, remaining Mloc=1174, Nloc=123
iteration 11 From poincare011: count=1219, remaining Mloc=1174, Nloc=123
iteration 11 From poincare031: count=1217, remaining Mloc=1174, Nloc=123
iteration 11 From poincare037: count=1220, remaining Mloc=1174, Nloc=123
iteration 11 From poincare008: count=1220, remaining Mloc=1174, Nloc=123
iteration 11 From poincare006: count=1220, remaining Mloc=1174, Nloc=123
iteration 11 From poincare059: count=1219, remaining Mloc=1174, Nloc=123
iteration 11 From poincare016: count=1222, remaining Mloc=1174, Nloc=123
iteration 11 From poincare027: count=1223, remaining Mloc=1174, Nloc=123
iteration 11 From poincare024: count=1220, remaining Mloc=1174, Nloc=123
iteration 11 From poincare057: count=1218, remaining Mloc=1174, Nloc=123
iteration 11 From poincare073: count=1222, remaining Mloc=1174, Nloc=123
iteration 11 From poincare067: count=1221, remaining Mloc=1174, Nloc=123
iteration 11 From poincare028: count=1220, remaining Mloc=1184, Nloc=123
iteration 11 From poincare065: count=1223, remaining Mloc=1184, Nloc=123
iteration 11 From poincare064: count=1216, remaining Mloc=1184, Nloc=123
iteration 11 From poincare025: count=1219, remaining Mloc=1184, Nloc=123
iteration 11 From poincare070: count=1219, remaining Mloc=1184, Nloc=123
iteration 11 From poincare076: count=1222, remaining Mloc=1184, Nloc=123
iteration 11 From poincare062: count=1222, remaining Mloc=1194, Nloc=123
iteration 11 From poincare074: count=1218, remaining Mloc=1174, Nloc=123
iteration 11 From poincare035: count=1220, remaining Mloc=1194, Nloc=123
iteration 11 From poincare068: count=1222, remaining Mloc=1174, Nloc=123
iteration 11 From poincare072: count=1222, remaining Mloc=1194, Nloc=123
iteration 11 From poincare060: count=1219, remaining Mloc=1214, Nloc=123
iteration 11: N = 123, count=59834, M=60000, prob=0.99723
iteration 11 From poincare039: count=1222, remaining Mloc=1214, Nloc=123
iteration 12 From poincare034: count=1203, remaining Mloc=1094, Nloc=61
iteration 12 From poincare061: count=1203, remaining Mloc=1094, Nloc=61
iteration 12 From poincare066: count=1195, remaining Mloc=1094, Nloc=61
iteration 12 From poincare022: count=1202, remaining Mloc=1094, Nloc=61
iteration 12 From poincare021: count=1207, remaining Mloc=1104, Nloc=61
iteration 12 From poincare014: count=1191, remaining Mloc=1104, Nloc=61
iteration 12 From poincare015: count=1206, remaining Mloc=1104, Nloc=61
iteration 12 From poincare071: count=1204, remaining Mloc=1084, Nloc=61
iteration 12 From poincare044: count=1197, remaining Mloc=1104, Nloc=61
iteration 12 From poincare017: count=1202, remaining Mloc=1104, Nloc=61
iteration 12 From poincare077: count=1200, remaining Mloc=1104, Nloc=61
iteration 12 From poincare010: count=1207, remaining Mloc=1114, Nloc=61
iteration 12 From poincare075: count=1195, remaining Mloc=1114, Nloc=61
iteration 12 From poincare078: count=1203, remaining Mloc=1114, Nloc=61
iteration 12 From poincare013: count=1204, remaining Mloc=1114, Nloc=61
iteration 12 From poincare056: count=1202, remaining Mloc=1114, Nloc=61
iteration 12 From poincare030: count=1197, remaining Mloc=1114, Nloc=61
iteration 12 From poincare033: count=1206, remaining Mloc=1114, Nloc=61
iteration 12 From poincare018: count=1205, remaining Mloc=1114, Nloc=61
iteration 12 From poincare005: count=1202, remaining Mloc=1114, Nloc=61
iteration 12 From poincare020: count=1205, remaining Mloc=1114, Nloc=61
iteration 12 From poincare053: count=1208, remaining Mloc=1114, Nloc=61
iteration 12 From poincare003: count=1194, remaining Mloc=1114, Nloc=61
iteration 12 From poincare019: count=1202, remaining Mloc=1114, Nloc=61
iteration 12 From poincare011: count=1204, remaining Mloc=1124, Nloc=61
iteration 12 From poincare031: count=1211, remaining Mloc=1124, Nloc=61
iteration 12 From poincare037: count=1199, remaining Mloc=1124, Nloc=61
iteration 12 From poincare008: count=1202, remaining Mloc=1124, Nloc=61
iteration 12 From poincare006: count=1199, remaining Mloc=1124, Nloc=61
iteration 12 From poincare016: count=1197, remaining Mloc=1124, Nloc=61
iteration 12 From poincare059: count=1204, remaining Mloc=1124, Nloc=61
iteration 12 From poincare027: count=1205, remaining Mloc=1134, Nloc=61
iteration 12 From poincare024: count=1211, remaining Mloc=1134, Nloc=61
iteration 12 From poincare057: count=1207, remaining Mloc=1134, Nloc=61
iteration 12 From poincare073: count=1201, remaining Mloc=1134, Nloc=61
iteration 12 From poincare067: count=1204, remaining Mloc=1134, Nloc=61
iteration 12 From poincare028: count=1200, remaining Mloc=1134, Nloc=61
iteration 12 From poincare065: count=1205, remaining Mloc=1144, Nloc=61
iteration 12 From poincare064: count=1202, remaining Mloc=1144, Nloc=61
iteration 12 From poincare025: count=1200, remaining Mloc=1144, Nloc=61
iteration 12 From poincare070: count=1208, remaining Mloc=1144, Nloc=61
iteration 12 From poincare076: count=1201, remaining Mloc=1134, Nloc=61
iteration 12 From poincare062: count=1208, remaining Mloc=1154, Nloc=61
iteration 12 From poincare074: count=1206, remaining Mloc=1164, Nloc=61
iteration 12 From poincare035: count=1205, remaining Mloc=1164, Nloc=61
iteration 12 From poincare068: count=1205, remaining Mloc=1164, Nloc=61
iteration 12 From poincare072: count=1211, remaining Mloc=1174, Nloc=61
iteration 12 From poincare060: count=1204, remaining Mloc=1214, Nloc=61
iteration 12: N = 61, count=58969, M=60000, prob=0.98282
iteration 12 From poincare039: count=1208, remaining Mloc=1214, Nloc=61
iteration 13 From poincare034: count=1144, remaining Mloc=964, Nloc=30
iteration 13 From poincare061: count=1152, remaining Mloc=964, Nloc=30
iteration 13 From poincare066: count=1141, remaining Mloc=974, Nloc=30
iteration 13 From poincare022: count=1156, remaining Mloc=974, Nloc=30
iteration 13 From poincare021: count=1148, remaining Mloc=984, Nloc=30
iteration 13 From poincare014: count=1149, remaining Mloc=984, Nloc=30
iteration 13 From poincare015: count=1152, remaining Mloc=984, Nloc=30
iteration 13 From poincare071: count=1147, remaining Mloc=964, Nloc=30
iteration 13 From poincare044: count=1158, remaining Mloc=994, Nloc=30
iteration 13 From poincare017: count=1146, remaining Mloc=994, Nloc=30
iteration 13 From poincare077: count=1146, remaining Mloc=994, Nloc=30
iteration 13 From poincare075: count=1148, remaining Mloc=1004, Nloc=30
iteration 13 From poincare010: count=1144, remaining Mloc=1004, Nloc=30
iteration 13 From poincare078: count=1159, remaining Mloc=1004, Nloc=30
iteration 13 From poincare013: count=1135, remaining Mloc=1004, Nloc=30
iteration 13 From poincare056: count=1141, remaining Mloc=1004, Nloc=30
iteration 13 From poincare030: count=1125, remaining Mloc=1004, Nloc=30
iteration 13 From poincare033: count=1153, remaining Mloc=1004, Nloc=30
iteration 13 From poincare018: count=1142, remaining Mloc=1014, Nloc=30
iteration 13 From poincare005: count=1136, remaining Mloc=1014, Nloc=30
iteration 13 From poincare053: count=1160, remaining Mloc=1014, Nloc=30
iteration 13 From poincare020: count=1147, remaining Mloc=1014, Nloc=30
iteration 13 From poincare003: count=1160, remaining Mloc=1014, Nloc=30
iteration 13 From poincare019: count=1147, remaining Mloc=1014, Nloc=30
iteration 13 From poincare011: count=1148, remaining Mloc=1024, Nloc=30
iteration 13 From poincare031: count=1151, remaining Mloc=1024, Nloc=30
iteration 13 From poincare037: count=1149, remaining Mloc=1024, Nloc=30
iteration 13 From poincare008: count=1144, remaining Mloc=1024, Nloc=30
iteration 13 From poincare006: count=1150, remaining Mloc=1024, Nloc=30
iteration 13 From poincare016: count=1149, remaining Mloc=1034, Nloc=30
iteration 13 From poincare059: count=1163, remaining Mloc=1034, Nloc=30
iteration 13 From poincare027: count=1167, remaining Mloc=1044, Nloc=30
iteration 13 From poincare024: count=1144, remaining Mloc=1044, Nloc=30
iteration 13 From poincare057: count=1150, remaining Mloc=1054, Nloc=30
iteration 13 From poincare073: count=1143, remaining Mloc=1054, Nloc=30
iteration 13 From poincare067: count=1151, remaining Mloc=1054, Nloc=30
iteration 13 From poincare028: count=1155, remaining Mloc=1054, Nloc=30
iteration 13 From poincare065: count=1135, remaining Mloc=1064, Nloc=30
iteration 13 From poincare064: count=1151, remaining Mloc=1064, Nloc=30
iteration 13 From poincare025: count=1149, remaining Mloc=1064, Nloc=30
iteration 13 From poincare070: count=1156, remaining Mloc=1074, Nloc=30
iteration 13 From poincare076: count=1142, remaining Mloc=1064, Nloc=30
iteration 13 From poincare062: count=1144, remaining Mloc=1094, Nloc=30
iteration 13 From poincare074: count=1133, remaining Mloc=1104, Nloc=30
iteration 13 From poincare035: count=1143, remaining Mloc=1104, Nloc=30
iteration 13 From poincare068: count=1152, remaining Mloc=1114, Nloc=30
iteration 13 From poincare072: count=1161, remaining Mloc=1134, Nloc=30
iteration 13 From poincare060: count=1155, remaining Mloc=1214, Nloc=30
iteration 13: N = 30, count=56278, M=60000, prob=0.93797
iteration 13 From poincare039: count=1137, remaining Mloc=1214, Nloc=30
iteration 14 From poincare025: count=1200, remaining Mloc=1224, Nloc=45
iteration 14 From poincare019: count=1184, remaining Mloc=1224, Nloc=45
iteration 14 From poincare015: count=1181, remaining Mloc=1224, Nloc=45
iteration 14 From poincare017: count=1187, remaining Mloc=1224, Nloc=45
iteration 14 From poincare030: count=1185, remaining Mloc=1224, Nloc=45
iteration 14 From poincare008: count=1186, remaining Mloc=1224, Nloc=45
iteration 14 From poincare044: count=1184, remaining Mloc=1224, Nloc=45
iteration 14 From poincare074: count=1192, remaining Mloc=1224, Nloc=45
iteration 14 From poincare061: count=1179, remaining Mloc=1224, Nloc=45
iteration 14 From poincare067: count=1185, remaining Mloc=1224, Nloc=45
iteration 14 From poincare034: count=1182, remaining Mloc=1224, Nloc=45
iteration 14 From poincare033: count=1186, remaining Mloc=1224, Nloc=45
iteration 14 From poincare060: count=1168, remaining Mloc=1224, Nloc=45
iteration 14 From poincare021: count=1179, remaining Mloc=1224, Nloc=45
iteration 14 From poincare071: count=1178, remaining Mloc=1224, Nloc=45
iteration 14 From poincare065: count=1179, remaining Mloc=1224, Nloc=45
iteration 14 From poincare059: count=1196, remaining Mloc=1224, Nloc=45
iteration 14 From poincare006: count=1180, remaining Mloc=1224, Nloc=45
iteration 14 From poincare066: count=1186, remaining Mloc=1224, Nloc=45
iteration 14 From poincare035: count=1189, remaining Mloc=1224, Nloc=45
iteration 14 From poincare064: count=1182, remaining Mloc=1224, Nloc=45
iteration 14 From poincare062: count=1197, remaining Mloc=1224, Nloc=45
iteration 14 From poincare068: count=1179, remaining Mloc=1224, Nloc=45
iteration 14 From poincare077: count=1193, remaining Mloc=1224, Nloc=45
iteration 14 From poincare053: count=1193, remaining Mloc=1224, Nloc=45
iteration 14 From poincare013: count=1192, remaining Mloc=1224, Nloc=45
iteration 14 From poincare018: count=1178, remaining Mloc=1224, Nloc=45
iteration 14 From poincare057: count=1193, remaining Mloc=1224, Nloc=45
iteration 14 From poincare031: count=1189, remaining Mloc=1224, Nloc=45
iteration 14 From poincare016: count=1186, remaining Mloc=1224, Nloc=45
iteration 14 From poincare028: count=1184, remaining Mloc=1224, Nloc=45
iteration 14 From poincare056: count=1176, remaining Mloc=1224, Nloc=45
iteration 14 From poincare020: count=1195, remaining Mloc=1224, Nloc=45
iteration 14 From poincare037: count=1183, remaining Mloc=1224, Nloc=45
iteration 14 From poincare010: count=1184, remaining Mloc=1224, Nloc=45
iteration 14 From poincare014: count=1195, remaining Mloc=1224, Nloc=45
iteration 14 From poincare003: count=1178, remaining Mloc=1224, Nloc=45
iteration 14 From poincare022: count=1187, remaining Mloc=1224, Nloc=45
iteration 14 From poincare072: count=1182, remaining Mloc=1224, Nloc=45
iteration 14 From poincare073: count=1175, remaining Mloc=1224, Nloc=45
iteration 14 From poincare024: count=1186, remaining Mloc=1224, Nloc=45
iteration 14 From poincare027: count=1188, remaining Mloc=1224, Nloc=45
iteration 14 From poincare011: count=1189, remaining Mloc=1224, Nloc=45
iteration 14 From poincare005: count=1174, remaining Mloc=1224, Nloc=45
iteration 14 From poincare076: count=1189, remaining Mloc=1224, Nloc=45
iteration 14 From poincare039: count=1187, remaining Mloc=1224, Nloc=45
iteration 14 From poincare078: count=1188, remaining Mloc=1224, Nloc=45
iteration 14 From poincare070: count=1192, remaining Mloc=1224, Nloc=45
iteration 14: N = 45, count=58112, M=60000, prob=0.96853
iteration 14 From poincare075: count=1188, remaining Mloc=1224, Nloc=45
iteration 15 From poincare025: count=1170, remaining Mloc=1184, Nloc=37
iteration 15 From poincare019: count=1162, remaining Mloc=1184, Nloc=37
iteration 15 From poincare017: count=1159, remaining Mloc=1184, Nloc=37
iteration 15 From poincare030: count=1173, remaining Mloc=1184, Nloc=37
iteration 15 From poincare015: count=1167, remaining Mloc=1184, Nloc=37
iteration 15 From poincare008: count=1176, remaining Mloc=1184, Nloc=37
iteration 15 From poincare074: count=1157, remaining Mloc=1184, Nloc=37
iteration 15 From poincare061: count=1175, remaining Mloc=1184, Nloc=37
iteration 15 From poincare044: count=1161, remaining Mloc=1184, Nloc=37
iteration 15 From poincare034: count=1168, remaining Mloc=1184, Nloc=37
iteration 15 From poincare021: count=1172, remaining Mloc=1184, Nloc=37
iteration 15 From poincare067: count=1169, remaining Mloc=1184, Nloc=37
iteration 15 From poincare071: count=1174, remaining Mloc=1164, Nloc=37
iteration 15 From poincare066: count=1165, remaining Mloc=1194, Nloc=37
iteration 15 From poincare033: count=1174, remaining Mloc=1184, Nloc=37
iteration 15 From poincare006: count=1162, remaining Mloc=1194, Nloc=37
iteration 15 From poincare065: count=1164, remaining Mloc=1184, Nloc=37
iteration 15 From poincare060: count=1177, remaining Mloc=1184, Nloc=37
iteration 15 From poincare064: count=1167, remaining Mloc=1194, Nloc=37
iteration 15 From poincare062: count=1174, remaining Mloc=1194, Nloc=37
iteration 15 From poincare035: count=1176, remaining Mloc=1194, Nloc=37
iteration 15 From poincare053: count=1179, remaining Mloc=1194, Nloc=37
iteration 15 From poincare059: count=1176, remaining Mloc=1194, Nloc=37
iteration 15 From poincare068: count=1163, remaining Mloc=1194, Nloc=37
