boss:	     poincare002 has joined.
worker:	     poincare003 has joined.
worker:	     poincare005 has joined.
worker:	     poincare006 has joined.
worker:	     poincare008 has joined.
worker:	     poincare010 has joined.
worker:	     poincare011 has joined.
worker:	     poincare013 has joined.
worker:	     poincare014 has joined.
worker:	     poincare015 has joined.
worker:	     poincare016 has joined.
worker:	     poincare017 has joined.
worker:	     poincare018 has joined.
worker:	     poincare019 has joined.
worker:	     poincare020 has joined.
worker:	     poincare021 has joined.
worker:	     poincare022 has joined.
worker:	     poincare024 has joined.
worker:	     poincare025 has joined.
worker:	     poincare027 has joined.
worker:	     poincare028 has joined.
worker:	     poincare030 has joined.
worker:	     poincare031 has joined.
worker:	     poincare033 has joined.
worker:	     poincare034 has joined.
worker:	     poincare035 has joined.
worker:	     poincare037 has joined.
worker:	     poincare039 has joined.
worker:	     poincare044 has joined.
worker:	     poincare053 has joined.
worker:	     poincare056 has joined.
worker:	     poincare057 has joined.
worker:	     poincare059 has joined.
worker:	     poincare060 has joined.
worker:	     poincare061 has joined.
worker:	     poincare062 has joined.
worker:	     poincare064 has joined.
worker:	     poincare065 has joined.
worker:	     poincare066 has joined.
worker:	     poincare067 has joined.
worker:	     poincare068 has joined.
worker:	     poincare070 has joined.
worker:	     poincare071 has joined.
worker:	     poincare072 has joined.
worker:	     poincare073 has joined.
worker:	     poincare074 has joined.
worker:	     poincare075 has joined.
worker:	     poincare076 has joined.
worker:	     poincare077 has joined.
worker:	     poincare078 has joined.
Ninit = 251988
iteration 1 From poincare024: count=1632, remaining Mloc=1632, Nloc=125994
iteration 7 From poincare066: count=1632, remaining Mloc=1622, Nloc=1968
iteration 7 From poincare057: count=1632, remaining Mloc=1622, Nloc=1968
iteration 7: N = 1968, count=80000, M=80000, prob=1.00000
iteration 7 From poincare068: count=1632, remaining Mloc=1622, Nloc=1968
iteration 8 From poincare024: count=1632, remaining Mloc=1602, Nloc=984
iteration 8 From poincare065: count=1632, remaining Mloc=1602, Nloc=984
iteration 8 From poincare013: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare025: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare017: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare018: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare076: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare067: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare074: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare030: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare059: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare021: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare064: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare011: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare044: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare077: count=1632, remaining Mloc=1602, Nloc=984
iteration 8 From poincare020: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare015: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare008: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare035: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare033: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare034: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare070: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare071: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare039: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare005: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare037: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare073: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare053: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare056: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare062: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare028: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare022: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare003: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare061: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare060: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare072: count=1632, remaining Mloc=1612, Nloc=984
iteration 8 From poincare014: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare027: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare016: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare019: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare010: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare075: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare031: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare078: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare006: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare066: count=1632, remaining Mloc=1622, Nloc=984
iteration 8 From poincare057: count=1632, remaining Mloc=1622, Nloc=984
iteration 8: N = 984, count=80000, M=80000, prob=1.00000
iteration 8 From poincare068: count=1632, remaining Mloc=1622, Nloc=984
iteration 9 From poincare024: count=1632, remaining Mloc=1602, Nloc=492
iteration 9 From poincare065: count=1632, remaining Mloc=1602, Nloc=492
iteration 9 From poincare013: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare025: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare018: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare076: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare017: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare067: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare074: count=1632, remaining Mloc=1582, Nloc=492
iteration 9 From poincare059: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare030: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare021: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare064: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare044: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare011: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare077: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare020: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare015: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare035: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare008: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare033: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare034: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare070: count=1632, remaining Mloc=1602, Nloc=492
iteration 9 From poincare071: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare039: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare005: count=1632, remaining Mloc=1612, Nloc=492
iteration 9 From poincare037: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare073: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare053: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare056: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare028: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare062: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare022: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare003: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare061: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare060: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare072: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare014: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare027: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare016: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare019: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare010: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare075: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare031: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare078: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare006: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare057: count=1632, remaining Mloc=1622, Nloc=492
iteration 9 From poincare066: count=1632, remaining Mloc=1622, Nloc=492
iteration 9: N = 492, count=80000, M=80000, prob=1.00000
iteration 9 From poincare068: count=1632, remaining Mloc=1622, Nloc=492
iteration 10 From poincare024: count=1632, remaining Mloc=1602, Nloc=246
iteration 10 From poincare065: count=1632, remaining Mloc=1602, Nloc=246
iteration 10 From poincare013: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare018: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare076: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare025: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare017: count=1631, remaining Mloc=1612, Nloc=246
iteration 10 From poincare067: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare074: count=1629, remaining Mloc=1612, Nloc=246
iteration 10 From poincare030: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare059: count=1630, remaining Mloc=1612, Nloc=246
iteration 10 From poincare021: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare064: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare044: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare077: count=1632, remaining Mloc=1602, Nloc=246
iteration 10 From poincare011: count=1631, remaining Mloc=1612, Nloc=246
iteration 10 From poincare020: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare015: count=1631, remaining Mloc=1612, Nloc=246
iteration 10 From poincare008: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare035: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare033: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare034: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare071: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare070: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare039: count=1630, remaining Mloc=1612, Nloc=246
iteration 10 From poincare005: count=1632, remaining Mloc=1612, Nloc=246
iteration 10 From poincare037: count=1630, remaining Mloc=1622, Nloc=246
iteration 10 From poincare053: count=1631, remaining Mloc=1622, Nloc=246
iteration 10 From poincare073: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare028: count=1631, remaining Mloc=1622, Nloc=246
iteration 10 From poincare062: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare056: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare022: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare003: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare061: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare060: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare072: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare014: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare027: count=1631, remaining Mloc=1622, Nloc=246
iteration 10 From poincare016: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare019: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare075: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare010: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare031: count=1630, remaining Mloc=1622, Nloc=246
iteration 10 From poincare078: count=1631, remaining Mloc=1622, Nloc=246
iteration 10 From poincare006: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare057: count=1632, remaining Mloc=1622, Nloc=246
iteration 10 From poincare066: count=1632, remaining Mloc=1622, Nloc=246
iteration 10: N = 246, count=79982, M=80000, prob=0.99977
iteration 10 From poincare068: count=1632, remaining Mloc=1622, Nloc=246
iteration 11 From poincare024: count=1625, remaining Mloc=1592, Nloc=123
iteration 11 From poincare065: count=1627, remaining Mloc=1592, Nloc=123
iteration 11 From poincare013: count=1631, remaining Mloc=1602, Nloc=123
iteration 11 From poincare018: count=1627, remaining Mloc=1602, Nloc=123
iteration 11 From poincare076: count=1626, remaining Mloc=1602, Nloc=123
iteration 11 From poincare017: count=1625, remaining Mloc=1602, Nloc=123
iteration 11 From poincare025: count=1628, remaining Mloc=1602, Nloc=123
iteration 11 From poincare067: count=1629, remaining Mloc=1602, Nloc=123
iteration 11 From poincare074: count=1626, remaining Mloc=1602, Nloc=123
iteration 11 From poincare059: count=1631, remaining Mloc=1602, Nloc=123
iteration 11 From poincare030: count=1630, remaining Mloc=1602, Nloc=123
iteration 11 From poincare021: count=1628, remaining Mloc=1602, Nloc=123
iteration 11 From poincare064: count=1628, remaining Mloc=1602, Nloc=123
iteration 11 From poincare044: count=1629, remaining Mloc=1602, Nloc=123
iteration 11 From poincare077: count=1628, remaining Mloc=1602, Nloc=123
iteration 11 From poincare011: count=1623, remaining Mloc=1602, Nloc=123
iteration 11 From poincare020: count=1628, remaining Mloc=1602, Nloc=123
iteration 11 From poincare015: count=1625, remaining Mloc=1602, Nloc=123
iteration 11 From poincare008: count=1626, remaining Mloc=1612, Nloc=123
iteration 11 From poincare035: count=1626, remaining Mloc=1612, Nloc=123
iteration 11 From poincare033: count=1628, remaining Mloc=1612, Nloc=123
iteration 11 From poincare034: count=1624, remaining Mloc=1612, Nloc=123
iteration 11 From poincare071: count=1628, remaining Mloc=1612, Nloc=123
iteration 11 From poincare039: count=1622, remaining Mloc=1612, Nloc=123
iteration 11 From poincare070: count=1625, remaining Mloc=1592, Nloc=123
iteration 11 From poincare005: count=1627, remaining Mloc=1612, Nloc=123
iteration 11 From poincare037: count=1632, remaining Mloc=1612, Nloc=123
iteration 11 From poincare053: count=1628, remaining Mloc=1612, Nloc=123
iteration 11 From poincare028: count=1627, remaining Mloc=1612, Nloc=123
iteration 11 From poincare073: count=1629, remaining Mloc=1612, Nloc=123
iteration 11 From poincare062: count=1628, remaining Mloc=1612, Nloc=123
iteration 11 From poincare056: count=1630, remaining Mloc=1612, Nloc=123
iteration 11 From poincare022: count=1631, remaining Mloc=1612, Nloc=123
iteration 11 From poincare003: count=1629, remaining Mloc=1612, Nloc=123
iteration 11 From poincare061: count=1624, remaining Mloc=1612, Nloc=123
iteration 11 From poincare060: count=1629, remaining Mloc=1612, Nloc=123
iteration 11 From poincare072: count=1630, remaining Mloc=1612, Nloc=123
iteration 11 From poincare014: count=1628, remaining Mloc=1612, Nloc=123
iteration 11 From poincare027: count=1627, remaining Mloc=1612, Nloc=123
iteration 11 From poincare016: count=1627, remaining Mloc=1622, Nloc=123
iteration 11 From poincare019: count=1626, remaining Mloc=1622, Nloc=123
iteration 11 From poincare075: count=1630, remaining Mloc=1602, Nloc=123
iteration 11 From poincare010: count=1628, remaining Mloc=1622, Nloc=123
iteration 11 From poincare078: count=1629, remaining Mloc=1622, Nloc=123
iteration 11 From poincare031: count=1631, remaining Mloc=1622, Nloc=123
iteration 11 From poincare057: count=1627, remaining Mloc=1622, Nloc=123
iteration 11 From poincare006: count=1628, remaining Mloc=1622, Nloc=123
iteration 11 From poincare066: count=1629, remaining Mloc=1622, Nloc=123
iteration 11 From poincare068: count=1631, remaining Mloc=1622, Nloc=123
iteration 11: N = 123, count=79790, M=80000, prob=0.99738
iteration 12 From poincare024: count=1614, remaining Mloc=1562, Nloc=61
iteration 12 From poincare065: count=1605, remaining Mloc=1562, Nloc=61
iteration 12 From poincare013: count=1603, remaining Mloc=1572, Nloc=61
iteration 12 From poincare018: count=1604, remaining Mloc=1572, Nloc=61
iteration 12 From poincare076: count=1598, remaining Mloc=1572, Nloc=61
iteration 12 From poincare017: count=1611, remaining Mloc=1572, Nloc=61
iteration 12 From poincare025: count=1603, remaining Mloc=1572, Nloc=61
iteration 12 From poincare067: count=1607, remaining Mloc=1572, Nloc=61
iteration 12 From poincare059: count=1610, remaining Mloc=1572, Nloc=61
iteration 12 From poincare074: count=1610, remaining Mloc=1572, Nloc=61
iteration 12 From poincare030: count=1597, remaining Mloc=1572, Nloc=61
iteration 12 From poincare021: count=1603, remaining Mloc=1572, Nloc=61
iteration 12 From poincare064: count=1603, remaining Mloc=1582, Nloc=61
iteration 12 From poincare044: count=1601, remaining Mloc=1582, Nloc=61
iteration 12 From poincare077: count=1604, remaining Mloc=1582, Nloc=61
iteration 12 From poincare011: count=1594, remaining Mloc=1582, Nloc=61
iteration 12 From poincare020: count=1600, remaining Mloc=1582, Nloc=61
iteration 12 From poincare015: count=1605, remaining Mloc=1582, Nloc=61
iteration 12 From poincare008: count=1609, remaining Mloc=1592, Nloc=61
iteration 12 From poincare035: count=1605, remaining Mloc=1592, Nloc=61
iteration 12 From poincare033: count=1609, remaining Mloc=1592, Nloc=61
iteration 12 From poincare034: count=1607, remaining Mloc=1592, Nloc=61
iteration 12 From poincare071: count=1602, remaining Mloc=1592, Nloc=61
iteration 12 From poincare039: count=1606, remaining Mloc=1592, Nloc=61
iteration 12 From poincare070: count=1600, remaining Mloc=1592, Nloc=61
iteration 12 From poincare005: count=1601, remaining Mloc=1592, Nloc=61
iteration 12 From poincare037: count=1606, remaining Mloc=1592, Nloc=61
iteration 12 From poincare053: count=1601, remaining Mloc=1602, Nloc=61
iteration 12 From poincare028: count=1607, remaining Mloc=1602, Nloc=61
iteration 12 From poincare073: count=1598, remaining Mloc=1602, Nloc=61
iteration 12 From poincare062: count=1598, remaining Mloc=1602, Nloc=61
iteration 12 From poincare056: count=1607, remaining Mloc=1602, Nloc=61
iteration 12 From poincare022: count=1600, remaining Mloc=1602, Nloc=61
iteration 12 From poincare061: count=1601, remaining Mloc=1602, Nloc=61
iteration 12 From poincare003: count=1594, remaining Mloc=1602, Nloc=61
iteration 12 From poincare060: count=1603, remaining Mloc=1602, Nloc=61
iteration 12 From poincare072: count=1605, remaining Mloc=1602, Nloc=61
iteration 12 From poincare014: count=1602, remaining Mloc=1602, Nloc=61
iteration 12 From poincare027: count=1605, remaining Mloc=1602, Nloc=61
iteration 12 From poincare016: count=1601, remaining Mloc=1612, Nloc=61
iteration 12 From poincare019: count=1613, remaining Mloc=1612, Nloc=61
iteration 12 From poincare075: count=1612, remaining Mloc=1612, Nloc=61
iteration 12 From poincare010: count=1603, remaining Mloc=1612, Nloc=61
iteration 12 From poincare078: count=1609, remaining Mloc=1622, Nloc=61
iteration 12 From poincare031: count=1605, remaining Mloc=1622, Nloc=61
iteration 12 From poincare057: count=1611, remaining Mloc=1622, Nloc=61
iteration 12 From poincare006: count=1602, remaining Mloc=1622, Nloc=61
iteration 12 From poincare066: count=1604, remaining Mloc=1622, Nloc=61
iteration 12 From poincare068: count=1600, remaining Mloc=1622, Nloc=61
iteration 12: N = 61, count=78629, M=80000, prob=0.98286
iteration 13 From poincare024: count=1538, remaining Mloc=1492, Nloc=30
iteration 13 From poincare065: count=1538, remaining Mloc=1492, Nloc=30
iteration 13 From poincare013: count=1531, remaining Mloc=1512, Nloc=30
iteration 13 From poincare018: count=1537, remaining Mloc=1512, Nloc=30
iteration 13 From poincare017: count=1534, remaining Mloc=1512, Nloc=30
iteration 13 From poincare076: count=1522, remaining Mloc=1512, Nloc=30
iteration 13 From poincare025: count=1528, remaining Mloc=1522, Nloc=30
iteration 13 From poincare067: count=1520, remaining Mloc=1522, Nloc=30
iteration 13 From poincare059: count=1536, remaining Mloc=1522, Nloc=30
iteration 13 From poincare074: count=1535, remaining Mloc=1522, Nloc=30
iteration 13 From poincare030: count=1533, remaining Mloc=1522, Nloc=30
iteration 13 From poincare021: count=1545, remaining Mloc=1522, Nloc=30
iteration 13 From poincare064: count=1526, remaining Mloc=1532, Nloc=30
iteration 13 From poincare044: count=1520, remaining Mloc=1532, Nloc=30
iteration 13 From poincare077: count=1516, remaining Mloc=1502, Nloc=30
iteration 13 From poincare011: count=1524, remaining Mloc=1542, Nloc=30
iteration 13 From poincare020: count=1547, remaining Mloc=1542, Nloc=30
iteration 13 From poincare015: count=1525, remaining Mloc=1542, Nloc=30
iteration 13 From poincare008: count=1528, remaining Mloc=1552, Nloc=30
iteration 13 From poincare035: count=1534, remaining Mloc=1552, Nloc=30
iteration 13 From poincare033: count=1540, remaining Mloc=1552, Nloc=30
iteration 13 From poincare034: count=1537, remaining Mloc=1552, Nloc=30
iteration 13 From poincare071: count=1537, remaining Mloc=1552, Nloc=30
iteration 13 From poincare039: count=1531, remaining Mloc=1552, Nloc=30
iteration 13 From poincare070: count=1546, remaining Mloc=1562, Nloc=30
iteration 13 From poincare005: count=1529, remaining Mloc=1562, Nloc=30
iteration 13 From poincare037: count=1537, remaining Mloc=1562, Nloc=30
iteration 13 From poincare053: count=1531, remaining Mloc=1572, Nloc=30
iteration 13 From poincare028: count=1532, remaining Mloc=1572, Nloc=30
iteration 13 From poincare073: count=1528, remaining Mloc=1572, Nloc=30
iteration 13 From poincare062: count=1530, remaining Mloc=1572, Nloc=30
iteration 13 From poincare056: count=1528, remaining Mloc=1572, Nloc=30
iteration 13 From poincare022: count=1507, remaining Mloc=1572, Nloc=30
iteration 13 From poincare061: count=1513, remaining Mloc=1582, Nloc=30
iteration 13 From poincare003: count=1534, remaining Mloc=1582, Nloc=30
iteration 13 From poincare060: count=1528, remaining Mloc=1582, Nloc=30
iteration 13 From poincare072: count=1540, remaining Mloc=1552, Nloc=30
iteration 13 From poincare014: count=1533, remaining Mloc=1582, Nloc=30
iteration 13 From poincare027: count=1522, remaining Mloc=1582, Nloc=30
iteration 13 From poincare016: count=1527, remaining Mloc=1592, Nloc=30
iteration 13 From poincare019: count=1523, remaining Mloc=1592, Nloc=30
iteration 13 From poincare075: count=1506, remaining Mloc=1602, Nloc=30
iteration 13 From poincare010: count=1524, remaining Mloc=1602, Nloc=30
iteration 13 From poincare078: count=1532, remaining Mloc=1612, Nloc=30
iteration 13 From poincare031: count=1537, remaining Mloc=1612, Nloc=30
iteration 13 From poincare057: count=1543, remaining Mloc=1622, Nloc=30
iteration 13 From poincare066: count=1518, remaining Mloc=1622, Nloc=30
iteration 13 From poincare006: count=1527, remaining Mloc=1622, Nloc=30
iteration 13 From poincare068: count=1549, remaining Mloc=1622, Nloc=30
iteration 13: N = 30, count=75013, M=80000, prob=0.93766
iteration 14 From poincare030: count=1579, remaining Mloc=1632, Nloc=45
iteration 14 From poincare010: count=1596, remaining Mloc=1632, Nloc=45
iteration 14 From poincare020: count=1592, remaining Mloc=1632, Nloc=45
iteration 14 From poincare011: count=1590, remaining Mloc=1632, Nloc=45
iteration 14 From poincare005: count=1564, remaining Mloc=1632, Nloc=45
iteration 14 From poincare024: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare066: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare008: count=1574, remaining Mloc=1632, Nloc=45
iteration 14 From poincare044: count=1574, remaining Mloc=1632, Nloc=45
iteration 14 From poincare077: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare071: count=1576, remaining Mloc=1632, Nloc=45
iteration 14 From poincare022: count=1579, remaining Mloc=1632, Nloc=45
iteration 14 From poincare025: count=1580, remaining Mloc=1632, Nloc=45
iteration 14 From poincare078: count=1587, remaining Mloc=1632, Nloc=45
iteration 14 From poincare060: count=1567, remaining Mloc=1632, Nloc=45
iteration 14 From poincare073: count=1578, remaining Mloc=1632, Nloc=45
iteration 14 From poincare031: count=1587, remaining Mloc=1632, Nloc=45
iteration 14 From poincare039: count=1584, remaining Mloc=1632, Nloc=45
iteration 14 From poincare057: count=1589, remaining Mloc=1632, Nloc=45
iteration 14 From poincare037: count=1581, remaining Mloc=1632, Nloc=45
iteration 14 From poincare021: count=1580, remaining Mloc=1632, Nloc=45
iteration 14 From poincare075: count=1581, remaining Mloc=1632, Nloc=45
iteration 14 From poincare067: count=1581, remaining Mloc=1632, Nloc=45
iteration 14 From poincare072: count=1585, remaining Mloc=1632, Nloc=45
iteration 14 From poincare062: count=1592, remaining Mloc=1632, Nloc=45
iteration 14 From poincare017: count=1587, remaining Mloc=1632, Nloc=45
iteration 14 From poincare061: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare056: count=1576, remaining Mloc=1632, Nloc=45
iteration 14 From poincare027: count=1580, remaining Mloc=1632, Nloc=45
iteration 14 From poincare059: count=1571, remaining Mloc=1632, Nloc=45
iteration 14 From poincare035: count=1561, remaining Mloc=1632, Nloc=45
iteration 14 From poincare016: count=1578, remaining Mloc=1632, Nloc=45
iteration 14 From poincare053: count=1579, remaining Mloc=1632, Nloc=45
iteration 14 From poincare019: count=1586, remaining Mloc=1632, Nloc=45
iteration 14 From poincare006: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare076: count=1584, remaining Mloc=1632, Nloc=45
iteration 14 From poincare013: count=1572, remaining Mloc=1632, Nloc=45
iteration 14 From poincare028: count=1584, remaining Mloc=1632, Nloc=45
iteration 14 From poincare018: count=1580, remaining Mloc=1632, Nloc=45
iteration 14 From poincare003: count=1571, remaining Mloc=1632, Nloc=45
iteration 14 From poincare033: count=1577, remaining Mloc=1632, Nloc=45
iteration 14 From poincare070: count=1591, remaining Mloc=1632, Nloc=45
iteration 14 From poincare034: count=1594, remaining Mloc=1632, Nloc=45
iteration 14 From poincare015: count=1577, remaining Mloc=1632, Nloc=45
iteration 14 From poincare014: count=1583, remaining Mloc=1632, Nloc=45
iteration 14 From poincare064: count=1587, remaining Mloc=1632, Nloc=45
iteration 14 From poincare065: count=1584, remaining Mloc=1632, Nloc=45
iteration 14 From poincare068: count=1593, remaining Mloc=1632, Nloc=45
iteration 14 From poincare074: count=1584, remaining Mloc=1632, Nloc=45
iteration 14: N = 45, count=77521, M=80000, prob=0.96901
iteration 15 From poincare030: count=1551, remaining Mloc=1622, Nloc=37
iteration 15 From poincare020: count=1564, remaining Mloc=1622, Nloc=37
iteration 15 From poincare005: count=1544, remaining Mloc=1622, Nloc=37
iteration 15 From poincare024: count=1563, remaining Mloc=1622, Nloc=37
iteration 15 From poincare044: count=1554, remaining Mloc=1622, Nloc=37
iteration 15 From poincare066: count=1561, remaining Mloc=1622, Nloc=37
iteration 15 From poincare011: count=1562, remaining Mloc=1622, Nloc=37
iteration 15 From poincare077: count=1545, remaining Mloc=1612, Nloc=37
iteration 15 From poincare010: count=1561, remaining Mloc=1622, Nloc=37
iteration 15 From poincare071: count=1557, remaining Mloc=1622, Nloc=37
iteration 15 From poincare008: count=1557, remaining Mloc=1622, Nloc=37
iteration 15 From poincare022: count=1560, remaining Mloc=1622, Nloc=37
iteration 15 From poincare057: count=1572, remaining Mloc=1622, Nloc=37
iteration 15 From poincare021: count=1571, remaining Mloc=1622, Nloc=37
iteration 15 From poincare075: count=1567, remaining Mloc=1622, Nloc=37
iteration 15 From poincare060: count=1554, remaining Mloc=1622, Nloc=37
iteration 15 From poincare039: count=1558, remaining Mloc=1622, Nloc=37
iteration 15 From poincare061: count=1549, remaining Mloc=1622, Nloc=37
iteration 15 From poincare078: count=1564, remaining Mloc=1622, Nloc=37
iteration 15 From poincare037: count=1570, remaining Mloc=1622, Nloc=37
iteration 15 From poincare031: count=1568, remaining Mloc=1622, Nloc=37
iteration 15 From poincare062: count=1569, remaining Mloc=1622, Nloc=37
iteration 15 From poincare072: count=1565, remaining Mloc=1622, Nloc=37
iteration 15 From poincare017: count=1569, remaining Mloc=1622, Nloc=37
